base,qualification_pool,start_day,end_day,num_legs,duty_min,block_min,deadhead_min,overnight_station,hotel_nights,hotel_key,hotel_day,preference_penalty,expected_delay_risk,cost,risk_S0_nominal,risk_S1_weather_NE,risk_S2_weather_SE,risk_S3_ATC_MW,risk_S4_west_coast,pairing_id,pairing_type
ATL,NB,2,2,1,486,164,247,,0,,2,0,0.0,3739.1,0.0,0.0,0.0,0.0,0.0,P00681,recovery_single
ATL,BOTH,2,2,1,486,164,247,,0,,2,0,0.0,3739.1,0.0,0.0,0.0,0.0,0.0,P00682,recovery_single
ATL,NB,1,1,1,400,45,280,IAH,1,IAH_D1,1,31,0.0,3740.25,0.0,0.0,0.0,0.0,0.0,P00177,recovery_single
ATL,BOTH,1,1,1,400,45,280,IAH,1,IAH_D1,1,31,0.0,3740.25,0.0,0.0,0.0,0.0,0.0,P00178,recovery_single
ORD,NB,2,2,1,411,99,237,CLT,1,CLT_D2,2,97,0.0,3742.6,0.0,0.0,0.0,0.0,0.0,P00597,recovery_single
ORD,BOTH,2,2,1,411,99,237,CLT,1,CLT_D2,2,97,0.0,3742.6,0.0,0.0,0.0,0.0,0.0,P00598,recovery_single
DFW,RJ,1,1,1,450,73,302,,0,,1,0,0.0,3745.95,0.0,0.0,0.0,0.0,0.0,P00451,recovery_single
DFW,BOTH,1,1,1,450,73,302,,0,,1,0,0.0,3745.95,0.0,0.0,0.0,0.0,0.0,P00452,recovery_single
ORD,NB,1,1,1,405,58,272,MIA,1,MIA_D1,1,39,0.0,3746.45,0.0,0.0,0.0,0.0,0.0,P00413,recovery_single
ORD,BOTH,1,1,1,405,58,272,MIA,1,MIA_D1,1,39,0.0,3746.45,0.0,0.0,0.0,0.0,0.0,P00414,recovery_single
DFW,NB,2,2,1,395,45,275,STL,1,STL_D2,2,79,0.0,3759.5,0.0,0.0,0.0,0.0,0.0,P00547,recovery_single
DFW,BOTH,2,2,1,395,45,275,STL,1,STL_D2,2,79,0.0,3759.5,0.0,0.0,0.0,0.0,0.0,P00548,recovery_single
ATL,RJ,1,1,1,446,57,314,,0,,1,0,0.0,3760.55,0.0,0.0,0.0,0.0,0.0,P00465,recovery_single
ATL,BOTH,1,1,1,446,57,314,,0,,1,0,0.0,3760.55,0.0,0.0,0.0,0.0,0.0,P00466,recovery_single
DFW,NB,2,2,1,401,58,268,MSP,1,MSP_D2,2,79,0.0,3763.45,0.0,0.0,0.0,0.0,0.0,P00707,recovery_single
DFW,BOTH,2,2,1,401,58,268,MSP,1,MSP_D2,2,79,0.0,3763.45,0.0,0.0,0.0,0.0,0.0,P00708,recovery_single
ORD,NB,1,1,1,405,45,285,IAH,1,IAH_D1,1,26,0.0,3764.0,0.0,0.0,0.0,0.0,0.0,P00181,recovery_single
ORD,BOTH,1,1,1,405,45,285,IAH,1,IAH_D1,1,26,0.0,3764.0,0.0,0.0,0.0,0.0,0.0,P00182,recovery_single
DFW,NB,2,2,1,408,65,268,SAV,1,SAV_D2,2,64,0.0,3772.25,0.0,0.0,0.0,0.0,0.0,P00531,recovery_single
DFW,BOTH,2,2,1,408,65,268,SAV,1,SAV_D2,2,64,0.0,3772.25,0.0,0.0,0.0,0.0,0.0,P00532,recovery_single
DFW,NB,1,1,1,455,71,309,,0,,1,0,0.0,3779.4,0.0,0.0,0.0,0.0,0.0,P00107,recovery_single
DFW,BOTH,1,1,1,455,71,309,,0,,1,0,0.0,3779.4,0.0,0.0,0.0,0.0,0.0,P00108,recovery_single
ORD,NB,1,1,1,439,125,239,MIA,1,MIA_D1,1,39,0.0,3784.5,0.0,0.0,0.0,0.0,0.0,P00229,recovery_single
ORD,BOTH,1,1,1,439,125,239,MIA,1,MIA_D1,1,39,0.0,3784.5,0.0,0.0,0.0,0.0,0.0,P00230,recovery_single
DFW,NB,1,1,1,406,56,275,STL,1,STL_D1,1,67,0.0,3784.9,0.0,0.0,0.0,0.0,0.0,P00259,recovery_single
DFW,BOTH,1,1,1,406,56,275,STL,1,STL_D1,1,67,0.0,3784.9,0.0,0.0,0.0,0.0,0.0,P00260,recovery_single
ORD,RJ,2,2,1,411,51,285,IAH,1,IAH_D2,2,28,0.0,3786.4,0.0,0.0,0.0,0.0,0.0,P00541,recovery_single
ORD,BOTH,2,2,1,411,51,285,IAH,1,IAH_D2,2,28,0.0,3786.4,0.0,0.0,0.0,0.0,0.0,P00542,recovery_single
ORD,NB,1,1,1,419,74,270,BNA,1,BNA_D1,1,39,0.0,3789.35,0.0,0.0,0.0,0.0,0.0,P00077,recovery_single
ORD,BOTH,1,1,1,419,74,270,BNA,1,BNA_D1,1,39,0.0,3789.35,0.0,0.0,0.0,0.0,0.0,P00078,recovery_single
DFW,NB,2,2,1,460,79,306,,0,,2,0,0.0,3789.35,0.0,0.0,0.0,0.0,0.0,P00635,recovery_single
DFW,BOTH,2,2,1,460,79,306,,0,,2,0,0.0,3789.35,0.0,0.0,0.0,0.0,0.0,P00636,recovery_single
ATL,RJ,2,2,1,406,51,280,IAH,1,IAH_D2,2,71,0.0,3800.65,0.0,0.0,0.0,0.0,0.0,P00537,recovery_single
ATL,BOTH,2,2,1,406,51,280,IAH,1,IAH_D2,2,71,0.0,3800.65,0.0,0.0,0.0,0.0,0.0,P00538,recovery_single
ORD,RJ,1,1,1,439,115,249,MCO,1,MCO_D1,1,39,0.0,3808.0,0.0,0.0,0.0,0.0,0.0,P00029,recovery_single
ORD,BOTH,1,1,1,439,115,249,MCO,1,MCO_D1,1,39,0.0,3808.0,0.0,0.0,0.0,0.0,0.0,P00030,recovery_single
DFW,NB,2,2,1,472,100,297,,0,,2,0,0.0,3809.0,0.0,0.0,0.0,0.0,0.0,P00675,recovery_single
DFW,BOTH,2,2,1,472,100,297,,0,,2,0,0.0,3809.0,0.0,0.0,0.0,0.0,0.0,P00676,recovery_single
DFW,NB,1,1,1,419,58,286,MIA,1,MIA_D1,1,25,0.0,3812.95,0.0,0.0,0.0,0.0,0.0,P00411,recovery_single
DFW,BOTH,1,1,1,419,58,286,MIA,1,MIA_D1,1,25,0.0,3812.95,0.0,0.0,0.0,0.0,0.0,P00412,recovery_single
ORD,NB,2,2,1,414,45,294,AUS,1,AUS_D2,2,28,0.0,3817.75,0.0,0.0,0.0,0.0,0.0,P00789,recovery_single
ORD,BOTH,2,2,1,414,45,294,AUS,1,AUS_D2,2,28,0.0,3817.75,0.0,0.0,0.0,0.0,0.0,P00790,recovery_single
DFW,NB,2,2,1,416,71,270,DTW,1,DTW_D2,2,79,0.0,3819.15,0.0,0.0,0.0,0.0,0.0,P00603,recovery_single
DFW,BOTH,2,2,1,416,71,270,DTW,1,DTW_D2,2,79,0.0,3819.15,0.0,0.0,0.0,0.0,0.0,P00604,recovery_single
ORD,NB,1,1,1,428,83,270,CLT,1,CLT_D1,1,39,0.0,3819.95,0.0,0.0,0.0,0.0,0.0,P00005,recovery_single
ORD,BOTH,1,1,1,428,83,270,CLT,1,CLT_D1,1,39,0.0,3819.95,0.0,0.0,0.0,0.0,0.0,P00006,recovery_single
DFW,RJ,1,1,1,471,92,304,,0,,1,0,0.0,3822.05,0.0,0.0,0.0,0.0,0.0,P00131,recovery_single
DFW,BOTH,1,1,1,471,92,304,,0,,1,0,0.0,3822.05,0.0,0.0,0.0,0.0,0.0,P00132,recovery_single
ATL,NB,2,2,1,406,46,285,CMH,1,CMH_D2,2,81,0.0,3822.4,0.0,0.0,0.0,0.0,0.0,P00553,recovery_single
ATL,BOTH,2,2,1,406,46,285,CMH,1,CMH_D2,2,81,0.0,3822.4,0.0,0.0,0.0,0.0,0.0,P00554,recovery_single
DFW,NB,2,2,1,478,202,201,LAS,1,LAS_D2,2,34,0.0,3822.8,0.0,0.0,0.0,0.0,0.0,P00571,recovery_single
DFW,BOTH,2,2,1,478,202,201,LAS,1,LAS_D2,2,34,0.0,3822.8,0.0,0.0,0.0,0.0,0.0,P00572,recovery_single
ATL,NB,2,2,1,430,104,251,MCI,1,MCI_D2,2,81,0.0,3824.1,0.0,0.0,0.0,0.0,0.0,P00561,recovery_single
ATL,BOTH,2,2,1,430,104,251,MCI,1,MCI_D2,2,81,0.0,3824.1,0.0,0.0,0.0,0.0,0.0,P00562,recovery_single
ORD,RJ,1,1,1,421,52,294,AUS,1,AUS_D1,1,26,0.0,3839.55,0.0,0.0,0.0,0.0,0.0,P00405,recovery_single
ORD,BOTH,1,1,1,421,52,294,AUS,1,AUS_D1,1,26,0.0,3839.55,0.0,0.0,0.0,0.0,0.0,P00406,recovery_single
DFW,NB,1,1,1,427,84,268,MCI,1,MCI_D1,1,67,0.0,3839.85,0.0,0.0,0.0,0.0,0.0,P00379,recovery_single
DFW,BOTH,1,1,1,427,84,268,MCI,1,MCI_D1,1,67,0.0,3839.85,0.0,0.0,0.0,0.0,0.0,P00380,recovery_single
DFW,RJ,1,1,1,456,45,336,,0,,1,0,0.0,3846.25,0.0,0.0,0.0,0.0,0.0,P00115,recovery_single
DFW,BOTH,1,1,1,456,45,336,,0,,1,0,0.0,3846.25,0.0,0.0,0.0,0.0,0.0,P00116,recovery_single
DFW,NB,2,2,1,484,113,296,,0,,2,0,0.0,3847.45,0.0,0.0,0.0,0.0,0.0,P00771,recovery_single
DFW,BOTH,2,2,1,484,113,296,,0,,2,0,0.0,3847.45,0.0,0.0,0.0,0.0,0.0,P00772,recovery_single
DFW,NB,1,1,1,430,69,286,RDU,1,RDU_D1,1,25,0.0,3850.35,0.0,0.0,0.0,0.0,0.0,P00019,recovery_single
DFW,BOTH,1,1,1,430,69,286,RDU,1,RDU_D1,1,25,0.0,3850.35,0.0,0.0,0.0,0.0,0.0,P00020,recovery_single
DFW,NB,1,1,1,424,52,297,FLL,1,FLL_D1,1,25,0.0,3855.8,0.0,0.0,0.0,0.0,0.0,P00091,recovery_single
DFW,BOTH,1,1,1,424,52,297,FLL,1,FLL_D1,1,25,0.0,3855.8,0.0,0.0,0.0,0.0,0.0,P00092,recovery_single
DFW,RJ,1,1,1,483,102,306,,0,,1,0,0.0,3867.55,0.0,0.0,0.0,0.0,0.0,P00339,recovery_single
DFW,BOTH,1,1,1,483,102,306,,0,,1,0,0.0,3867.55,0.0,0.0,0.0,0.0,0.0,P00340,recovery_single
DFW,NB,1,1,1,490,119,296,,0,,1,0,0.0,3867.85,0.0,0.0,0.0,0.0,0.0,P00195,recovery_single
DFW,BOTH,1,1,1,490,119,296,,0,,1,0,0.0,3867.85,0.0,0.0,0.0,0.0,0.0,P00196,recovery_single
ORD,NB,1,1,1,445,100,270,TPA,1,TPA_D1,1,39,0.0,3877.75,0.0,0.0,0.0,0.0,0.0,P00165,recovery_single
ORD,BOTH,1,1,1,445,100,270,TPA,1,TPA_D1,1,39,0.0,3877.75,0.0,0.0,0.0,0.0,0.0,P00166,recovery_single
DFW,RJ,1,1,1,454,115,264,MCO,1,MCO_D1,1,25,0.0,3880.25,0.0,0.0,0.0,0.0,0.0,P00027,recovery_single
DFW,BOTH,1,1,1,454,115,264,MCO,1,MCO_D1,1,25,0.0,3880.25,0.0,0.0,0.0,0.0,0.0,P00028,recovery_single
JFK,NB,2,2,1,449,104,270,MCI,1,MCI_D2,2,28,0.0,3880.35,0.0,0.0,0.0,0.0,0.0,P00567,recovery_single
JFK,BOTH,2,2,1,449,104,270,MCI,1,MCI_D2,2,28,0.0,3880.35,0.0,0.0,0.0,0.0,0.0,P00568,recovery_single
DFW,NB,1,1,1,441,83,283,CLT,1,CLT_D1,1,25,0.0,3880.7,0.0,0.0,0.0,0.0,0.0,P00003,recovery_single
DFW,BOTH,1,1,1,441,83,283,CLT,1,CLT_D1,1,25,0.0,3880.7,0.0,0.0,0.0,0.0,0.0,P00004,recovery_single
ORD,NB,1,1,1,447,97,275,HOU,1,HOU_D1,1,26,0.0,3883.3,0.0,0.0,0.0,0.0,0.0,P00421,recovery_single
ORD,BOTH,1,1,1,447,97,275,HOU,1,HOU_D1,1,26,0.0,3883.3,0.0,0.0,0.0,0.0,0.0,P00422,recovery_single
DFW,NB,1,1,1,441,74,292,BNA,1,BNA_D1,1,25,0.0,3901.85,0.0,0.0,0.0,0.0,0.0,P00075,recovery_single
DFW,BOTH,1,1,1,441,74,292,BNA,1,BNA_D1,1,25,0.0,3901.85,0.0,0.0,0.0,0.0,0.0,P00076,recovery_single
DFW,RJ,1,1,1,459,116,268,SAV,1,SAV_D1,1,25,0.0,3906.65,0.0,0.0,0.0,0.0,0.0,P00203,recovery_single
DFW,BOTH,1,1,1,459,116,268,SAV,1,SAV_D1,1,25,0.0,3906.65,0.0,0.0,0.0,0.0,0.0,P00204,recovery_single
DFW,NB,2,2,1,468,45,348,,0,,2,0,0.0,3915.25,0.0,0.0,0.0,0.0,0.0,P00691,recovery_single
DFW,BOTH,2,2,1,468,45,348,,0,,2,0,0.0,3915.25,0.0,0.0,0.0,0.0,0.0,P00692,recovery_single
ATL,NB,1,1,1,452,97,280,HOU,1,HOU_D1,1,31,0.0,3917.05,0.0,0.0,0.0,0.0,0.0,P00417,recovery_single
ATL,BOTH,1,1,1,452,97,280,HOU,1,HOU_D1,1,31,0.0,3917.05,0.0,0.0,0.0,0.0,0.0,P00418,recovery_single
DFW,NB,1,1,1,455,100,280,TPA,1,TPA_D1,1,25,0.0,3921.25,0.0,0.0,0.0,0.0,0.0,P00163,recovery_single
DFW,BOTH,1,1,1,455,100,280,TPA,1,TPA_D1,1,25,0.0,3921.25,0.0,0.0,0.0,0.0,0.0,P00164,recovery_single
DFW,NB,1,1,1,470,47,348,,0,,1,0,0.0,3922.05,0.0,0.0,0.0,0.0,0.0,P00427,recovery_single
DFW,BOTH,1,1,1,470,47,348,,0,,1,0,0.0,3922.05,0.0,0.0,0.0,0.0,0.0,P00428,recovery_single
DFW,NB,2,2,1,433,61,297,FLL,1,FLL_D2,2,64,0.0,3925.4,0.0,0.0,0.0,0.0,0.0,P00627,recovery_single
DFW,BOTH,2,2,1,433,61,297,FLL,1,FLL_D2,2,64,0.0,3925.4,0.0,0.0,0.0,0.0,0.0,P00628,recovery_single
ORD,NB,2,2,1,541,217,249,,0,,0,0,0.0,3930.8,0.0,0.0,0.0,0.0,0.0,P00749,recovery_single
ORD,BOTH,2,2,1,541,217,249,,0,,0,0,0.0,3930.8,0.0,0.0,0.0,0.0,0.0,P00750,recovery_single
ORD,NB,2,2,1,504,219,210,DEN,1,DEN_D2,2,41,0.0,3939.35,0.0,0.0,0.0,0.0,0.0,P00517,recovery_single
ORD,BOTH,2,2,1,504,219,210,DEN,1,DEN_D2,2,41,0.0,3939.35,0.0,0.0,0.0,0.0,0.0,P00518,recovery_single
ATL,NB,1,1,1,461,135,251,MCI,1,MCI_D1,1,91,0.0,3939.5,0.0,0.0,0.0,0.0,0.0,P00065,recovery_single
ATL,BOTH,1,1,1,461,135,251,MCI,1,MCI_D1,1,91,0.0,3939.5,0.0,0.0,0.0,0.0,0.0,P00066,recovery_single
ORD,NB,1,1,1,489,204,210,DEN,1,DEN_D1,1,94,0.0,3941.35,0.0,0.0,0.0,0.0,0.0,P00085,recovery_single
ORD,BOTH,1,1,1,489,204,210,DEN,1,DEN_D1,1,94,0.0,3941.35,0.0,0.0,0.0,0.0,0.0,P00086,recovery_single
ATL,RJ,1,1,1,443,83,285,CMH,1,CMH_D1,1,91,0.0,3958.2,0.0,0.0,0.0,0.0,0.0,P00209,recovery_single
ATL,BOTH,1,1,1,443,83,285,CMH,1,CMH_D1,1,91,0.0,3958.2,0.0,0.0,0.0,0.0,0.0,P00210,recovery_single
ORD,NB,2,2,1,452,107,270,TPA,1,TPA_D2,2,97,0.0,3959.55,0.0,0.0,0.0,0.0,0.0,P00621,recovery_single
ORD,BOTH,2,2,1,452,107,270,TPA,1,TPA_D2,2,97,0.0,3959.55,0.0,0.0,0.0,0.0,0.0,P00622,recovery_single
ORD,NB,1,1,1,551,227,249,,0,,0,0,0.0,3964.8,0.0,0.0,0.0,0.0,0.0,P00333,recovery_single
ORD,BOTH,1,1,1,551,227,249,,0,,0,0,0.0,3964.8,0.0,0.0,0.0,0.0,0.0,P00334,recovery_single
JFK,NB,1,1,1,506,115,316,,0,,1,0,0.0,3969.25,0.0,0.0,0.0,0.0,0.0,P00239,recovery_single
JFK,BOTH,1,1,1,506,115,316,,0,,1,0,0.0,3969.25,0.0,0.0,0.0,0.0,0.0,P00240,recovery_single
DFW,RJ,2,2,1,496,85,336,,0,,2,0,0.0,3982.25,0.0,0.0,0.0,0.0,0.0,P00795,recovery_single
DFW,BOTH,2,2,1,496,85,336,,0,,2,0,0.0,3982.25,0.0,0.0,0.0,0.0,0.0,P00796,recovery_single
DFW,NB,2,2,1,462,107,280,TPA,1,TPA_D2,2,64,0.0,3984.05,0.0,0.0,0.0,0.0,0.0,P00619,recovery_single
DFW,BOTH,2,2,1,462,107,280,TPA,1,TPA_D2,2,64,0.0,3984.05,0.0,0.0,0.0,0.0,0.0,P00620,recovery_single
DFW,NB,2,2,1,497,85,337,,0,,2,0,0.0,3988.0,0.0,0.0,0.0,0.0,0.0,P00611,recovery_single
DFW,BOTH,2,2,1,497,85,337,,0,,2,0,0.0,3988.0,0.0,0.0,0.0,0.0,0.0,P00612,recovery_single
DFW,NB,1,1,1,518,130,313,,0,,1,0,0.0,4003.0,0.0,0.0,0.0,0.0,0.0,P00347,recovery_single
DFW,BOTH,1,1,1,518,130,313,,0,,1,0,0.0,4003.0,0.0,0.0,0.0,0.0,0.0,P00348,recovery_single
JFK,NB,1,1,1,480,135,270,MCI,1,MCI_D1,1,58,0.0,4015.75,0.0,0.0,0.0,0.0,0.0,P00071,recovery_single
JFK,BOTH,1,1,1,480,135,270,MCI,1,MCI_D1,1,58,0.0,4015.75,0.0,0.0,0.0,0.0,0.0,P00072,recovery_single
JFK,NB,1,1,1,486,45,366,,0,,1,0,0.0,4018.75,0.0,0.0,0.0,0.0,0.0,P00479,recovery_single
JFK,BOTH,1,1,1,486,45,366,,0,,1,0,0.0,4018.75,0.0,0.0,0.0,0.0,0.0,P00480,recovery_single
DFW,NB,1,1,1,531,148,308,,0,,1,0,0.0,4035.45,0.0,0.0,0.0,0.0,0.0,P00123,recovery_single
DFW,BOTH,1,1,1,531,148,308,,0,,1,0,0.0,4035.45,0.0,0.0,0.0,0.0,0.0,P00124,recovery_single
JFK,NB,1,1,1,499,45,379,,0,,1,0,0.0,4093.5,0.0,0.0,0.0,0.0,0.0,P00311,recovery_single
JFK,BOTH,1,1,1,499,45,379,,0,,1,0,0.0,4093.5,0.0,0.0,0.0,0.0,0.0,P00312,recovery_single
DFW,NB,1,1,1,512,74,363,,0,,1,0,0.0,4100.1,0.0,0.0,0.0,0.0,0.0,P00275,recovery_single
DFW,BOTH,1,1,1,512,74,363,,0,,1,0,0.0,4100.1,0.0,0.0,0.0,0.0,0.0,P00276,recovery_single
DFW,NB,2,2,1,515,77,363,,0,,2,0,0.0,4110.3,0.0,0.0,0.0,0.0,0.0,P00715,recovery_single
DFW,BOTH,2,2,1,515,77,363,,0,,2,0,0.0,4110.3,0.0,0.0,0.0,0.0,0.0,P00716,recovery_single
JFK,NB,2,2,1,555,164,316,,0,,2,0,0.0,4135.85,0.0,0.0,0.0,0.0,0.0,P00687,recovery_single
JFK,BOTH,2,2,1,555,164,316,,0,,2,0,0.0,4135.85,0.0,0.0,0.0,0.0,0.0,P00688,recovery_single
JFK,NB,1,1,1,515,61,379,,0,,1,0,0.0,4147.9,0.0,0.0,0.0,0.0,0.0,P00271,recovery_single
JFK,BOTH,1,1,1,515,61,379,,0,,1,0,0.0,4147.9,0.0,0.0,0.0,0.0,0.0,P00272,recovery_single
DFW,NB,1,1,1,552,144,333,,0,,1,0,0.0,4165.6,0.0,0.0,0.0,0.0,0.0,P00315,recovery_single
DFW,BOTH,1,1,1,552,144,333,,0,,1,0,0.0,4165.6,0.0,0.0,0.0,0.0,0.0,P00316,recovery_single
JFK,RJ,1,1,1,517,57,385,,0,,1,0,0.0,4168.8,0.0,0.0,0.0,0.0,0.0,P00471,recovery_single
JFK,BOTH,1,1,1,517,57,385,,0,,1,0,0.0,4168.8,0.0,0.0,0.0,0.0,0.0,P00472,recovery_single
JFK,NB,1,1,1,469,46,348,SAT,1,SAT_D1,1,72,0.0,4175.65,0.0,0.0,0.0,0.0,0.0,P00223,recovery_single
JFK,BOTH,1,1,1,469,46,348,SAT,1,SAT_D1,1,72,0.0,4175.65,0.0,0.0,0.0,0.0,0.0,P00224,recovery_single
JFK,RJ,2,2,1,532,78,379,,0,,2,0,0.0,4205.7,0.0,0.0,0.0,0.0,0.0,P00591,recovery_single
JFK,BOTH,2,2,1,532,78,379,,0,,2,0,0.0,4205.7,0.0,0.0,0.0,0.0,0.0,P00592,recovery_single
JFK,NB,2,2,1,479,45,359,AUS,1,AUS_D2,2,45,0.0,4208.5,0.0,0.0,0.0,0.0,0.0,P00791,recovery_single
JFK,BOTH,2,2,1,479,45,359,AUS,1,AUS_D2,2,45,0.0,4208.5,0.0,0.0,0.0,0.0,0.0,P00792,recovery_single
DFW,NB,1,1,1,503,94,334,RDU,1,RDU_D1,1,25,0.0,4211.35,0.0,0.0,0.0,0.0,0.0,P00187,recovery_single
DFW,BOTH,1,1,1,503,94,334,RDU,1,RDU_D1,1,25,0.0,4211.35,0.0,0.0,0.0,0.0,0.0,P00188,recovery_single
DFW,NB,1,1,1,497,77,345,FLL,1,FLL_D1,1,25,0.0,4216.8,0.0,0.0,0.0,0.0,0.0,P00011,recovery_single
DFW,BOTH,1,1,1,497,77,345,FLL,1,FLL_D1,1,25,0.0,4216.8,0.0,0.0,0.0,0.0,0.0,P00012,recovery_single
DFW,NB,2,2,1,505,99,331,CLT,1,CLT_D2,2,64,0.0,4250.1,0.0,0.0,0.0,0.0,0.0,P00595,recovery_single
DFW,BOTH,2,2,1,505,99,331,CLT,1,CLT_D2,2,64,0.0,4250.1,0.0,0.0,0.0,0.0,0.0,P00596,recovery_single
JFK,RJ,2,2,1,489,51,363,IAH,1,IAH_D2,2,45,0.0,4251.9,0.0,0.0,0.0,0.0,0.0,P00543,recovery_single
JFK,BOTH,2,2,1,489,51,363,IAH,1,IAH_D2,2,45,0.0,4251.9,0.0,0.0,0.0,0.0,0.0,P00544,recovery_single
JFK,NB,1,1,1,483,45,363,IAH,1,IAH_D1,1,72,0.0,4258.5,0.0,0.0,0.0,0.0,0.0,P00183,recovery_single
JFK,BOTH,1,1,1,483,45,363,IAH,1,IAH_D1,1,72,0.0,4258.5,0.0,0.0,0.0,0.0,0.0,P00184,recovery_single
JFK,RJ,1,1,1,486,52,359,AUS,1,AUS_D1,1,72,0.0,4259.3,0.0,0.0,0.0,0.0,0.0,P00407,recovery_single
JFK,BOTH,1,1,1,486,52,359,AUS,1,AUS_D1,1,72,0.0,4259.3,0.0,0.0,0.0,0.0,0.0,P00408,recovery_single
DFW,NB,1,1,1,521,115,331,CLT,1,CLT_D1,1,25,0.0,4265.5,0.0,0.0,0.0,0.0,0.0,P00059,recovery_single
DFW,BOTH,1,1,1,521,115,331,CLT,1,CLT_D1,1,25,0.0,4265.5,0.0,0.0,0.0,0.0,0.0,P00060,recovery_single
DFW,NB,1,1,1,555,204,276,DEN,1,DEN_D1,1,73,0.0,4299.85,0.0,0.0,0.0,0.0,0.0,P00083,recovery_single
DFW,BOTH,1,1,1,555,204,276,DEN,1,DEN_D1,1,73,0.0,4299.85,0.0,0.0,0.0,0.0,0.0,P00084,recovery_single
ORD,NB,2,2,1,590,176,339,,0,,2,0,0.0,4308.9,0.0,0.0,0.0,0.0,0.0,P00781,recovery_single
ORD,BOTH,2,2,1,590,176,339,,0,,2,0,0.0,4308.9,0.0,0.0,0.0,0.0,0.0,P00782,recovery_single
DFW,NB,2,2,1,570,219,276,DEN,1,DEN_D2,2,34,0.0,4311.85,0.0,0.0,0.0,0.0,0.0,P00515,recovery_single
DFW,BOTH,2,2,1,570,219,276,DEN,1,DEN_D2,2,34,0.0,4311.85,0.0,0.0,0.0,0.0,0.0,P00516,recovery_single
DFW,NB,1,1,1,534,125,334,MIA,1,MIA_D1,1,25,0.0,4316.75,0.0,0.0,0.0,0.0,0.0,P00227,recovery_single
DFW,BOTH,1,1,1,534,125,334,MIA,1,MIA_D1,1,25,0.0,4316.75,0.0,0.0,0.0,0.0,0.0,P00228,recovery_single
ORD,NB,1,1,1,603,189,339,,0,,1,0,0.0,4353.1,0.0,0.0,0.0,0.0,0.0,P00357,recovery_single
ORD,BOTH,1,1,1,603,189,339,,0,,1,0,0.0,4353.1,0.0,0.0,0.0,0.0,0.0,P00358,recovery_single
DFW,NB,2,2,1,615,217,323,,0,,2,0,0.0,4356.3,0.0,0.0,0.0,0.0,0.0,P00747,recovery_single
DFW,BOTH,2,2,1,615,217,323,,0,,2,0,0.0,4356.3,0.0,0.0,0.0,0.0,0.0,P00748,recovery_single
ORD,NB,1,1,1,603,179,349,,0,,1,0,0.0,4376.6,0.0,0.0,0.0,0.0,0.0,P00461,recovery_single
ORD,BOTH,1,1,1,603,179,349,,0,,1,0,0.0,4376.6,0.0,0.0,0.0,0.0,0.0,P00462,recovery_single
DFW,NB,1,1,1,625,227,323,,0,,1,0,0.0,4390.3,0.0,0.0,0.0,0.0,0.0,P00331,recovery_single
DFW,BOTH,1,1,1,625,227,323,,0,,1,0,0.0,4390.3,0.0,0.0,0.0,0.0,0.0,P00332,recovery_single
DFW,RJ,2,2,1,521,54,392,DCA,1,DCA_D2,2,51,0.0,4434.85,0.0,0.0,0.0,0.0,0.0,P00699,recovery_single
DFW,BOTH,2,2,1,521,54,392,DCA,1,DCA_D2,2,51,0.0,4434.85,0.0,0.0,0.0,0.0,0.0,P00700,recovery_single
DFW,NB,2,2,1,523,49,399,IAD,1,IAD_D2,2,51,0.0,4458.1,0.0,0.0,0.0,0.0,0.0,P00651,recovery_single
DFW,BOTH,2,2,1,523,49,399,IAD,1,IAD_D2,2,51,0.0,4458.1,0.0,0.0,0.0,0.0,0.0,P00652,recovery_single
DFW,RJ,1,1,1,519,52,392,DCA,1,DCA_D1,1,86,0.0,4463.05,0.0,0.0,0.0,0.0,0.0,P00035,recovery_single
DFW,BOTH,1,1,1,519,52,392,DCA,1,DCA_D1,1,86,0.0,4463.05,0.0,0.0,0.0,0.0,0.0,P00036,recovery_single
JFK,NB,1,1,1,549,97,377,HOU,1,HOU_D1,1,72,0.0,4515.8,0.0,0.0,0.0,0.0,0.0,P00423,recovery_single
JFK,BOTH,1,1,1,549,97,377,HOU,1,HOU_D1,1,72,0.0,4515.8,0.0,0.0,0.0,0.0,0.0,P00424,recovery_single
ORD,NB,1,1,1,629,178,376,,0,,1,0,0.0,4528.45,0.0,0.0,0.0,0.0,0.0,P00501,recovery_single
ORD,BOTH,1,1,1,629,178,376,,0,,1,0,0.0,4528.45,0.0,0.0,0.0,0.0,0.0,P00502,recovery_single
ORD,NB,2,2,1,639,188,376,,0,,2,0,0.0,4562.45,0.0,0.0,0.0,0.0,0.0,P00733,recovery_single
ORD,BOTH,2,2,1,639,188,376,,0,,2,0,0.0,4562.45,0.0,0.0,0.0,0.0,0.0,P00734,recovery_single
DFW,NB,1,1,1,549,75,399,IAD,1,IAD_D1,1,86,0.0,4581.5,0.0,0.0,0.0,0.0,0.0,P00155,recovery_single
DFW,BOTH,1,1,1,549,75,399,IAD,1,IAD_D1,1,86,0.0,4581.5,0.0,0.0,0.0,0.0,0.0,P00156,recovery_single
DFW,NB,1,1,1,549,67,407,PHL,1,PHL_D1,1,86,0.0,4600.3,0.0,0.0,0.0,0.0,0.0,P00443,recovery_single
DFW,BOTH,1,1,1,549,67,407,PHL,1,PHL_D1,1,86,0.0,4600.3,0.0,0.0,0.0,0.0,0.0,P00444,recovery_single
